Gruppe,ValgstedId,KredsNr,StorKredsNr,LandsdelsNr,Opførelsesår_Antal_boliger_1940-1959
,185003,12,1,1,813
,185004,12,1,1,1330
,185005,12,1,1,978
,185006,12,1,1,3604
,187001,18,2,1,96
,187002,18,2,1,122
,187003,18,2,1,0
,190001,25,3,1,942
,190002,25,3,1,278
,190003,25,3,1,48
,190004,25,3,1,40
,190005,25,3,1,17
,190006,25,3,1,395
,190007,25,3,1,331
,201001,26,3,1,119
,201002,26,3,1,221
,201003,26,3,1,277
,201004,26,3,1,141
,201005,26,3,1,138
,210001,22,3,1,203
,210002,22,3,1,125
,210003,22,3,1,543
,210004,22,3,1,62
,210005,22,3,1,138
,210007,22,3,1,23
,210008,22,3,1,53
,210009,22,3,1,43
,217001,21,3,1,730.07
,217002,21,3,1,1837
,217003,21,3,1,469
,217004,21,3,1,168
,217005,21,3,1,340
,217006,21,3,1,69
,217007,21,3,1,60
,217008,21,3,1,52
,217009,21,3,1,134
,217010,21,3,1,330
,217011,21,3,1,175
,217012,21,3,1,219.93
,219001,23,3,1,593
,219002,23,3,1,385
,219003,23,3,1,14
,219004,23,3,1,77
,219005,23,3,1,24
,219006,23,3,1,62
,219007,23,3,1,35
,219008,23,3,1,38
,219009,23,3,1,229
,219010,23,3,1,467
,219011,23,3,1,32
,219012,23,3,1,122
,219013,23,3,1,73
,219014,23,3,1,3
,223001,22,3,1,458
,223002,22,3,1,478
,223003,22,3,1,279
,223004,22,3,1,20
,223005,22,3,1,146
,230001,26,3,1,523
,230003,26,3,1,706
,230004,26,3,1,944
,230005,26,3,1,726
,230006,26,3,1,281
,230007,26,3,1,1081
,230008,26,3,1,493
,230009,26,3,1,547
,230010,26,3,1,339
,240001,25,3,1,45
,240002,25,3,1,43
,240003,25,3,1,131.24
,240004,25,3,1,19
,240005,25,3,1,59
,240006,25,3,1,41
,240007,25,3,1,36.70
,240008,25,3,1,15.30
,240009,25,3,1,14.76
,250001,24,3,1,584
,250002,24,3,1,102
,250003,24,3,1,163
,250004,24,3,1,389
,250005,24,3,1,259
,250006,24,3,1,144
,253001,35,5,2,83.03
,253002,35,5,2,304.24
,253003,35,5,2,109.73
,253004,35,5,2,182
,253005,35,5,2,70
,259001,34,5,2,1199
,259002,34,5,2,223.08
,259003,34,5,2,215.62
,259004,34,5,2,145
,259005,34,5,2,109
,259006,34,5,2,234
,259007,34,5,2,42.38
,259008,34,5,2,43.92
,259009,34,5,2,46
,259010,34,5,2,35
,259011,34,5,2,121
,260001,24,3,1,551
,260002,24,3,1,232
,260003,24,3,1,282.61
,260004,24,3,1,987.39
,260005,24,3,1,118
,265001,36,5,2,100
,265002,36,5,2,857
,265003,36,5,2,975
,265004,36,5,2,503
,265005,36,5,2,627
,265006,36,5,2,173
,265007,36,5,2,80
,265008,36,5,2,34
,265009,36,5,2,39
,265010,36,5,2,930
,265011,36,5,2,79
,265013,36,5,2,69
,265014,36,5,2,21
,265015,36,5,2,18
,265016,36,5,2,35
,265017,36,5,2,68
,265018,36,5,2,19
,265021,36,5,2,9
,269001,35,5,2,103
,269004,35,5,2,148
,269005,35,5,2,178
,270001,23,3,1,109
,270002,23,3,1,106
,270003,23,3,1,6
,270004,23,3,1,115
,270005,23,3,1,16
,270006,23,3,1,240
,270007,23,3,1,72
,270008,23,3,1,170
,270009,23,3,1,25
,270010,23,3,1,50
,270011,23,3,1,74
,270012,23,3,1,128
,306001,38,5,2,139
,306002,38,5,2,185
,306003,38,5,2,64
,306004,38,5,2,161
,306005,38,5,2,54
,306006,38,5,2,115
,306007,38,5,2,592
,306008,38,5,2,108
,306010,38,5,2,70
,306011,38,5,2,189
,306012,38,5,2,29
,306013,38,5,2,19
,316001,37,5,2,558
,316002,37,5,2,372
,316003,37,5,2,512
,316004,37,5,2,108
,316005,37,5,2,126
,316006,37,5,2,57
,316007,37,5,2,173
,316008,37,5,2,136
,316009,37,5,2,105
,316010,37,5,2,103
,316011,37,5,2,198
,316012,37,5,2,207
,316013,37,5,2,229
,316014,37,5,2,105
,316015,37,5,2,18
,320001,33,5,2,243
,320002,33,5,2,318
,320003,33,5,2,156
,320004,33,5,2,129
,320005,33,5,2,89
,320006,33,5,2,55
,320007,33,5,2,83
,326001,38,5,2,114
,326002,38,5,2,15
,326003,38,5,2,186
,326004,38,5,2,98
,326005,38,5,2,55
,326006,38,5,2,32
,326007,38,5,2,42
,326008,38,5,2,85
,326009,38,5,2,211
,326010,38,5,2,67
,326011,38,5,2,35
,326012,38,5,2,354
,326013,38,5,2,471
,326014,38,5,2,46
,326015,38,5,2,154
,326016,38,5,2,141
,326017,38,5,2,40
,326018,38,5,2,199
,329001,39,5,2,323
,329002,39,5,2,25
,329003,39,5,2,23
,329004,39,5,2,110
,329005,39,5,2,50
,329006,39,5,2,813
,329008,39,5,2,52
,329009,39,5,2,56
,329010,39,5,2,26
,329011,39,5,2,26
,329012,39,5,2,18
,329013,39,5,2,124
,329014,39,5,2,48
,330001,40,5,2,61
,330003,40,5,2,62
,330004,40,5,2,43
,330005,40,5,2,841
,330006,40,5,2,630
,330007,40,5,2,96
,330008,40,5,2,112
,330009,40,5,2,274
,330010,40,5,2,48
,330011,40,5,2,286
,330012,40,5,2,0
,330013,40,5,2,37
,330017,40,5,2,0
,330019,40,5,2,1121
,330021,40,5,2,591
,330022,40,5,2,248
,330024,40,5,2,48
,330025,40,5,2,126
,336001,33,5,2,117
,336002,33,5,2,164
,336003,33,5,2,182
,336004,33,5,2,113
,340001,39,5,2,280
,340002,39,5,2,67
,340004,39,5,2,61
,340005,39,5,2,397
,340006,39,5,2,199
,340008,39,5,2,133
,340010,39,5,2,212
,350001,34,5,2,105
,350002,34,5,2,39
,350003,34,5,2,36
,350004,34,5,2,23
,350005,34,5,2,46
,350006,34,5,2,129
,350008,34,5,2,71
,350009,34,5,2,54
,350011,34,5,2,57
,350012,34,5,2,140
,360001,29,5,2,21
,360003,29,5,2,137
,360008,29,5,2,31
,360011,29,5,2,93.40
,360013,29,5,2,439
,360014,29,5,2,0
,360019,29,5,2,158
,360020,29,5,2,730
,360021,29,5,2,684.76
,360026,29,5,2,13.84
,360027,29,5,2,37
,360028,29,5,2,0
,360029,29,5,2,92
,360035,29,5,2,107
,360036,29,5,2,185
,360037,29,5,2,67
,370001,32,5,2,119
,370002,32,5,2,22
,370003,32,5,2,61
,370004,32,5,2,28
,370005,32,5,2,38
,370006,32,5,2,71
,370007,32,5,2,57
,370008,32,5,2,167
,370009,32,5,2,41
,370010,32,5,2,32
,370011,32,5,2,70
,370012,32,5,2,14
,370014,32,5,2,88
,370020,32,5,2,569
,370021,32,5,2,400
,370022,32,5,2,1507
,370023,32,5,2,413
,370024,32,5,2,306
,370026,32,5,2,104
,370027,32,5,2,176
,370028,32,5,2,33
,370029,32,5,2,29
,370031,32,5,2,80
,370032,32,5,2,69
,376001,30,5,2,233
,376002,30,5,2,562
,376003,30,5,2,110
,376004,30,5,2,856
,376005,30,5,2,76
,376006,30,5,2,90
,376007,30,5,2,249
,376008,30,5,2,113
,376009,30,5,2,103
,376010,30,5,2,132
,376011,30,5,2,131
,376012,30,5,2,89
,376013,30,5,2,379
,376014,30,5,2,102
,376015,30,5,2,48
,376016,30,5,2,163
,376017,30,5,2,135
,376018,30,5,2,72
,376019,30,5,2,103
,376020,30,5,2,64
,390001,31,5,2,636
,390002,31,5,2,343
,390003,31,5,2,34
,390004,31,5,2,79
,390005,31,5,2,66
,390006,31,5,2,113
,390007,31,5,2,43
,390008,31,5,2,232
,390009,31,5,2,70
,390010,31,5,2,73
,390011,31,5,2,16
,390012,31,5,2,158
,390013,31,5,2,49
,390014,31,5,2,26
,390015,31,5,2,67
,390016,31,5,2,115
,390017,31,5,2,66
,400001,28,4,1,164
,400002,28,4,1,129
,400003,28,4,1,61
,400004,28,4,1,373
,400005,28,4,1,63
,400006,28,4,1,200
,400007,27,4,1,131
,400008,27,4,1,1462
,400009,27,4,1,105
,410001,45,6,2,422
,410002,45,6,2,288
,410003,45,6,2,108
,410004,45,6,2,56
,410005,45,6,2,41
,410006,45,6,2,211
,410007,45,6,2,44
,410008,45,6,2,169
,410009,45,6,2,98
,410010,45,6,2,102
,410011,45,6,2,72
,411001,28,4,1,0
,420001,44,6,2,411
,420002,44,6,2,76
,420003,44,6,2,35
,420004,44,6,2,39
,420005,44,6,2,118
,420006,44,6,2,33
,420007,44,6,2,52
,420008,44,6,2,147
,420009,44,6,2,37
,420010,44,6,2,38
,420011,44,6,2,233
,420012,44,6,2,25
,420013,44,6,2,142
,420014,44,6,2,18
,420015,44,6,2,38
,420016,44,6,2,82
,420017,44,6,2,110
,420018,44,6,2,69
,430001,48,6,2,61
,430002,48,6,2,54
,430003,48,6,2,74
,430004,48,6,2,37
,430005,48,6,2,0
,430007,48,6,2,463
,430008,48,6,2,72
,430009,48,6,2,102
,430010,48,6,2,0
,430011,48,6,2,93
,430012,48,6,2,73
,430013,48,6,2,73
,430014,48,6,2,49
,430015,48,6,2,339
,430016,48,6,2,33
,430017,48,6,2,102
,430018,48,6,2,87
,430019,48,6,2,92
,430020,48,6,2,123
,430021,48,6,2,80
,430022,48,6,2,116
,440001,46,6,2,85
,440002,46,6,2,382
,440003,46,6,2,97
,440004,46,6,2,89
,440005,46,6,2,163
,440006,46,6,2,201
,450001,46,6,2,73
,450002,46,6,2,841
,450003,46,6,2,353
,450004,46,6,2,60
,450005,46,6,2,24
,450006,46,6,2,108
,450007,46,6,2,13
,450008,46,6,2,10
,450009,46,6,2,24
,450010,46,6,2,68
,450011,46,6,2,41
,450012,46,6,2,15
,450013,46,6,2,36
,461001,41,6,2,513
,461002,41,6,2,1188
,461003,41,6,2,895
,461004,41,6,2,2169
,461005,41,6,2,1032
,461006,41,6,2,46
,461007,41,6,2,69
,461009,41,6,2,57
,461011,42,6,2,185
,461012,42,6,2,3405
,461013,42,6,2,64
,461014,42,6,2,129
,461016,42,6,2,64
,461017,42,6,2,335
,461018,42,6,2,214
,461019,42,6,2,67
,461020,42,6,2,65
,461021,42,6,2,136
,461023,43,6,2,415
,461024,43,6,2,674
,461025,43,6,2,605
,461026,43,6,2,271
,461028,43,6,2,101
,461029,43,6,2,823
,461030,43,6,2,662
,461031,43,6,2,138
,461032,43,6,2,38
,461033,43,6,2,78
,461035,41,6,2,3
,461036,41,6,2,1
,479001,47,6,2,1111
,479002,47,6,2,446
,479003,47,6,2,415
,479004,47,6,2,42.55
,479005,47,6,2,206
,479006,47,6,2,0
,479007,47,6,2,64
,479008,47,6,2,32.45
,479009,47,6,2,93
,479010,47,6,2,71
,479011,47,6,2,52
,479014,47,6,2,45
,479016,47,6,2,58
,479017,47,6,2,109
,479019,47,6,2,79
,479021,47,6,2,59
,479023,47,6,2,39
,479025,47,6,2,57
,479027,47,6,2,55
,480001,45,6,2,214
,480002,45,6,2,23
,480003,45,6,2,188
,480004,45,6,2,211
,480005,45,6,2,48
,480006,45,6,2,69
,480007,45,6,2,54
,480008,45,6,2,90
,480009,45,6,2,69
,480010,45,6,2,81
,482001,47,6,2,44.75
,482002,47,6,2,86.11
,482005,47,6,2,293.14
,482007,47,6,2,55.97
,482011,47,6,2,45.03
,492001,48,6,2,99
,492002,48,6,2,106
,492003,48,6,2,23
,510001,61,7,2,575.12
,510002,61,7,2,890
,510003,61,7,2,386.36
,510004,61,7,2,40.90
,510005,61,7,2,50.37
,510006,61,7,2,32.31
,510007,61,7,2,0
,510008,61,7,2,93.62
,510009,61,7,2,76
,510010,61,7,2,63.38
,510011,61,7,2,59.14
,510012,61,7,2,28.53
,510013,61,7,2,57.53
,510014,61,7,2,132.32
,510015,61,7,2,92
,510016,61,7,2,78
,510017,61,7,2,650.36
,510018,61,7,2,129.05
,510019,61,7,2,62
,510020,61,7,2,268.21
,510021,61,7,2,59.69
,510022,61,7,2,29.09
,530001,55,7,2,99
,530002,55,7,2,187
,530003,55,7,2,139
,530004,55,7,2,55
,530005,55,7,2,78
,530006,55,7,2,803
,530007,55,7,2,143
,540001,49,7,2,379
,540002,49,7,2,182
,540003,49,7,2,141
,540004,49,7,2,57
,540005,49,7,2,170
,540006,49,7,2,73
,540007,49,7,2,71
,540008,49,7,2,10
,540009,49,7,2,161
,540010,49,7,2,1269
,540011,49,7,2,896
,540012,49,7,2,231
,540013,49,7,2,86
,540014,49,7,2,56
,540015,49,7,2,136
,540016,49,7,2,389
,540017,49,7,2,41
,550001,51,7,2,79
,550002,51,7,2,45
,550003,51,7,2,35
,550004,51,7,2,148
,550007,51,7,2,33
,550008,51,7,2,65
,550012,51,7,2,154
,550014,51,7,2,80
,550015,51,7,2,50
,550016,51,7,2,74
,550017,51,7,2,154
,550018,51,7,2,55
,550019,51,7,2,30
,550021,51,7,2,49
,550023,51,7,2,189
,550024,51,7,2,71
,550025,51,7,2,616
,550027,51,7,2,73
,550029,51,7,2,63
,550051,51,7,2,16
,550061,51,7,2,205
,550071,51,7,2,37
,561002,52,7,2,619
,561003,52,7,2,1043
,561004,52,7,2,669
,561005,52,7,2,612
,561006,52,7,2,1694
,561007,52,7,2,618
,561008,53,7,2,71
,561011,52,7,2,48
,561012,53,7,2,129
,561015,52,7,2,304
,561016,53,7,2,113
,561017,53,7,2,31
,561020,53,7,2,105
,561021,52,7,2,0
,561022,52,7,2,7
,561023,52,7,2,0
,561024,53,7,2,0
,561025,53,7,2,374
,561028,53,7,2,731
,561032,53,7,2,102
,561033,53,7,2,153
,561035,53,7,2,0
,561038,53,7,2,99
,561040,53,7,2,130
,563001,52,7,2,67
,563002,52,7,2,13
,573001,54,7,2,946
,573004,54,7,2,57
,573005,54,7,2,22
,573006,54,7,2,62
,573007,54,7,2,43
,573008,54,7,2,62
,573009,54,7,2,47
,573010,54,7,2,58
,573013,54,7,2,113
,573014,54,7,2,37
,573015,54,7,2,102
,573018,54,7,2,150
,573019,54,7,2,6
,573022,54,7,2,67
,573023,54,7,2,97
,573024,54,7,2,43
,573026,54,7,2,73
,573027,54,7,2,72
,573028,54,7,2,67
,573030,54,7,2,267
,573031,54,7,2,64
,573032,54,7,2,103
,573033,54,7,2,36
,575001,55,7,2,266
,575002,55,7,2,60
,575003,55,7,2,139
,575004,55,7,2,62
,575005,55,7,2,85
,575006,55,7,2,30
,575007,55,7,2,220
,575008,55,7,2,64
,575009,55,7,2,79
,575010,55,7,2,34
,575011,55,7,2,88
,575012,55,7,2,14
,575013,55,7,2,53
,575014,55,7,2,499
,575015,55,7,2,27
,575016,55,7,2,72
,575017,55,7,2,32
,575018,55,7,2,67
,575019,55,7,2,169
,580001,50,7,2,44
,580002,50,7,2,45
,580003,50,7,2,158
,580004,50,7,2,128
,580005,50,7,2,76
,580006,50,7,2,64
,580007,50,7,2,90
,580008,50,7,2,94
,580009,50,7,2,81
,580010,50,7,2,37
,580011,50,7,2,145
,580012,50,7,2,135
,580013,50,7,2,89
,580014,50,7,2,303
,580015,50,7,2,366
,580016,50,7,2,847
,580017,50,7,2,653
,580018,50,7,2,8
,607001,58,7,2,2485
,607002,58,7,2,35
,607003,58,7,2,121
,607004,58,7,2,15
,607005,58,7,2,156
,607006,58,7,2,561
,607007,58,7,2,31
,607008,58,7,2,152
,615001,71,8,3,1629
,615002,71,8,3,439
,615003,71,8,3,449
,615004,71,8,3,0
,615005,71,8,3,392
,615006,71,8,3,290
,615007,71,8,3,84
,615008,71,8,3,62
,615009,71,8,3,81
,615010,71,8,3,84
,615011,71,8,3,77
,615012,71,8,3,21
,615013,71,8,3,213
,615014,71,8,3,68
,615015,71,8,3,52
,615016,71,8,3,128
,615017,71,8,3,69
,615018,71,8,3,82
,615019,71,8,3,38
,615020,71,8,3,25
,615021,71,8,3,109
,615022,71,8,3,26
,621001,59,7,2,386
,621002,59,7,2,436
,621003,59,7,2,466
,621004,59,7,2,104
,621005,59,7,2,100
,621006,59,7,2,89
,621007,59,7,2,150
,621008,60,7,2,1407
,621009,60,7,2,991
,621010,60,7,2,261
,621011,60,7,2,116
,621012,60,7,2,132
,621013,60,7,2,48
,621014,60,7,2,199
,621015,60,7,2,206
,630001,57,7,2,98
,630002,57,7,2,127
,630003,57,7,2,36
,630004,57,7,2,59
,630005,57,7,2,44
,630006,57,7,2,126
,630007,57,7,2,15
,630008,57,7,2,70
,630009,57,7,2,1340
,630010,57,7,2,34
,630011,57,7,2,68
,630012,57,7,2,165
,630013,57,7,2,0
,630014,57,7,2,626
,630015,57,7,2,898
,630016,56,7,2,33
,630017,56,7,2,262
,630018,56,7,2,84
,630019,56,7,2,52
,630020,56,7,2,62
,630021,56,7,2,65
,630022,56,7,2,14
,630023,56,7,2,59
,630024,56,7,2,88
,630025,56,7,2,58
,630026,56,7,2,19
,630027,56,7,2,41
,630028,56,7,2,56
,630029,56,7,2,59
,630030,56,7,2,391
,630031,56,7,2,29
,630032,56,7,2,159
,630033,56,7,2,219
,630034,56,7,2,82
,657001,80,9,3,3414
,657002,80,9,3,114
,657005,80,9,3,97
,657006,80,9,3,100
,657007,80,9,3,111
,657008,80,9,3,185
,657009,80,9,3,87
,657011,80,9,3,36
,657013,81,9,3,164
,657014,81,9,3,68
,657015,81,9,3,2
,657016,81,9,3,80
,657017,81,9,3,339
,657018,81,9,3,34
,657019,81,9,3,25
,657020,81,9,3,35
,657021,81,9,3,31
,657022,81,9,3,31
,657023,81,9,3,95
,657024,81,9,3,158
,657025,81,9,3,66
,657026,81,9,3,41
,657027,81,9,3,103
,657028,81,9,3,36
,657029,81,9,3,76
,657030,81,9,3,100
,661001,82,9,3,2407
,661002,82,9,3,71
,661003,82,9,3,134
,661004,82,9,3,57
,661005,82,9,3,82
,661006,82,9,3,249
,661007,82,9,3,133
,661008,82,9,3,129
,661009,82,9,3,103
,661010,82,9,3,58
,665001,73,9,3,482
,665002,73,9,3,124
,665003,73,9,3,68
,665004,73,9,3,109
,665005,73,9,3,82
,665006,73,9,3,102
,665007,73,9,3,159
,665008,73,9,3,109
,671001,73,9,3,577
,671002,73,9,3,92
,671003,73,9,3,42
,671004,73,9,3,42
,671005,73,9,3,79
,671006,73,9,3,95
,671007,73,9,3,124
,706001,66,8,3,239
,706002,66,8,3,116
,706003,66,8,3,82
,706004,66,8,3,115
,706005,66,8,3,285
,706006,66,8,3,205
,706007,66,8,3,137
,706008,66,8,3,259
,707001,66,8,3,538
,707002,66,8,3,0
,707003,66,8,3,116
,707004,66,8,3,462
,707005,66,8,3,131
,707006,66,8,3,130
,707007,66,8,3,158
,707008,66,8,3,118
,707009,66,8,3,180
,707010,66,8,3,76
,710001,69,8,3,196
,710002,69,8,3,74
,710003,69,8,3,35
,710004,69,8,3,241
,710005,69,8,3,119
,710006,69,8,3,56
,710007,69,8,3,28
,710008,69,8,3,42
,710009,69,8,3,161
,710010,69,8,3,124
,710011,69,8,3,96
,710012,69,8,3,10
,710013,69,8,3,52
,710014,69,8,3,25
,727001,70,8,3,579
,727002,70,8,3,21
,727003,70,8,3,56
,727004,70,8,3,39
,727005,70,8,3,45
,727006,70,8,3,38
,727007,70,8,3,36
,727008,70,8,3,44
,727009,70,8,3,0
,727010,70,8,3,0
,730001,68,8,3,185
,730002,68,8,3,62
,730004,68,8,3,27
,730005,67,8,3,54
,730006,67,8,3,48
,730007,67,8,3,39
,730008,67,8,3,54
,730009,67,8,3,27
,730010,67,8,3,37
,730011,67,8,3,295.06
,730012,67,8,3,45
,730013,67,8,3,72
,730014,67,8,3,36
,730015,67,8,3,31
,730016,68,8,3,45
,730017,68,8,3,57
,730021,68,8,3,68
,730024,68,8,3,622.94
,730025,68,8,3,383
,730026,67,8,3,842
,730027,67,8,3,772
,730028,68,8,3,357
,730029,67,8,3,747
,730030,67,8,3,949
,730031,68,8,3,550
,730032,68,8,3,405
,730033,68,8,3,16
,730034,68,8,3,6
,730036,68,8,3,80
,730037,68,8,3,31
,740001,77,9,3,159
,740002,77,9,3,125
,740003,77,9,3,84
,740004,77,9,3,73
,740005,77,9,3,46
,740006,77,9,3,72
,740007,77,9,3,233
,740008,77,9,3,48
,740009,77,9,3,41
,740010,77,9,3,67
,740011,77,9,3,54
,740012,77,9,3,29
,740013,77,9,3,152
,740014,77,9,3,27
,740015,77,9,3,64
,740016,77,9,3,162
,740017,77,9,3,78
,740018,77,9,3,37
,740021,78,9,3,34
,740022,78,9,3,106
,740023,78,9,3,56
,740024,78,9,3,25
,740025,78,9,3,18
,740026,78,9,3,429
,740027,78,9,3,140
,740028,78,9,3,866
,740029,78,9,3,436
,740030,78,9,3,95
,740031,78,9,3,808
,740032,78,9,3,120
,741001,70,8,3,153
,741002,70,8,3,18
,746001,70,8,3,57
,746002,70,8,3,114
,746003,70,8,3,61
,746004,70,8,3,86
,746005,70,8,3,123
,746006,70,8,3,633
,746007,70,8,3,58
,746008,70,8,3,283
,746009,70,8,3,33
,746010,70,8,3,77
,746011,70,8,3,36
,746012,70,8,3,34
,751001,62,8,3,625
,751002,62,8,3,1180
,751003,62,8,3,447
,751004,62,8,3,1202
,751006,62,8,3,41
,751007,62,8,3,1019
,751008,63,8,3,1435
,751009,62,8,3,36
,751010,65,8,3,118.30
,751011,62,8,3,141
,751012,62,8,3,51
,751013,62,8,3,72
,751014,62,8,3,39.76
,751016,63,8,3,19
,751018,63,8,3,57
,751019,63,8,3,25
,751020,65,8,3,49.09
,751021,65,8,3,111.85
,751022,64,8,3,382
,751023,64,8,3,763
,751024,64,8,3,262
,751025,63,8,3,554
,751026,63,8,3,8
,751027,63,8,3,704
,751028,63,8,3,60
,751030,63,8,3,67
,751031,63,8,3,25
,751033,63,8,3,42
,751041,65,8,3,470
,751042,64,8,3,1509
,751043,64,8,3,2859
,751044,64,8,3,25
,751045,64,8,3,976
,751047,65,8,3,73
,751048,65,8,3,32
,751049,65,8,3,40
,751050,65,8,3,84
,751051,65,8,3,190
,751053,64,8,3,46
,751055,64,8,3,15
,751056,64,8,3,49
,751061,65,8,3,244
,751062,63,8,3,2
,751063,63,8,3,1305
,751064,63,8,3,960
,751065,65,8,3,315
,751066,62,8,3,213
,751067,64,8,3,830
,751068,64,8,3,1464
,756001,79,9,3,133
,756002,79,9,3,79
,756003,79,9,3,126
,756004,79,9,3,58
,756005,79,9,3,502
,756006,79,9,3,64
,756007,79,9,3,916
,756008,79,9,3,39
,756009,79,9,3,159
,756010,79,9,3,120
,760001,83,9,3,308.22
,760002,83,9,3,58
,760004,83,9,3,101.24
,760007,83,9,3,175.54
,760010,83,9,3,192
,760012,83,9,3,36
,760014,83,9,3,409
,760016,83,9,3,88
,760021,83,9,3,151
,760022,83,9,3,145
,760024,83,9,3,461
,760025,83,9,3,102
,760027,83,9,3,161
,760028,83,9,3,45
,760030,83,9,3,303
,760032,83,9,3,134
,760033,83,9,3,116
,760035,83,9,3,202
,766001,72,8,3,183
,766002,72,8,3,121
,766003,72,8,3,41
,766004,72,8,3,33
,766005,72,8,3,19
,766006,72,8,3,14
,766007,72,8,3,200
,766010,72,8,3,69
,766011,72,8,3,38
,766012,72,8,3,48
,766013,72,8,3,77
,766014,72,8,3,110
,766015,72,8,3,105
,766017,72,8,3,71
,766020,72,8,3,47
,766021,72,8,3,111
,766022,72,8,3,39
,766023,72,8,3,47
,766024,72,8,3,35
,773001,87,10,3,84
,773002,87,10,3,275.98
,773003,87,10,3,144.31
,773004,87,10,3,125
,773005,87,10,3,743.71
,779020,74,9,3,41
,779021,74,9,3,1761
,779022,74,9,3,264
,779023,74,9,3,169
,779024,74,9,3,167
,779025,74,9,3,202
,779026,74,9,3,186
,779027,74,9,3,144
,787001,87,10,3,883.53
,787002,87,10,3,244.78
,787003,87,10,3,299.39
,787004,87,10,3,37.64
,787005,87,10,3,135.85
,787006,87,10,3,52
,787007,87,10,3,75.37
,787008,87,10,3,76.61
,787009,87,10,3,73.94
,787010,87,10,3,83
,787011,87,10,3,37.56
,787012,87,10,3,122.63
,787013,87,10,3,79.71
